Female,"
Morten Sørensen
08. januar, 2014 - 23:07 #

Det er bare så sjovt at læse (overvejende ) mænd beklage sig over at kvinder får en fordel i at være kvinde. Når mænd har haft den fordel i århundrede.
Og lige pludseligt er det så ikke okey mere? 
Er det fordi det at mænd ikke har fordelen mere? 
For i så fald ""Drop fortidens ydmygelser og kom videre.""

Der var en tid hvor man ikke mente at piger havde godt af at gå i skole og lære mere end der katkismus. For det ville gå ud over deres evne til i fremtiden at sætte børn i verden.
Det er århundredes indoktrinering af både mænd og kvinder, der tynger. Det er ikke noget der lige kan smides af. Og derfor har mænd det forspring med de fleste opfindelser. Og ejer-skaben og udkommet i klingende mønt og magt af denne.

Og tak for din bekræftigelse af dette, med dit hånlige indlæg om at antyde at kvinder bare snylter. Det giver mig virkelig grund til at takke for prævention. Så det at kunne fravælge børn, som oftest er en dødevægt i forhold til at ville mere end at spinde, kan fra og tilvælges efter mere fleksible vilkår for kvinden. 
Og sikkert også har hjulpet ligestillingen mere på vej for kvinder.
 det er i min optik en af århundrets vigtigste opfindelser. 
",1,1,2,0.5
Female,""" handler ikke kun om prisen""
hvad handlede som om ved IC4 togene?",3,0,3,1.0
Female,"Når man tænker på, hvordan der fx i USA bliver ironiseret over, hvordan mænd i høje stillinger, der pludseligt er blevet fyret, ofte dækker over det faktum ved at erklære, at de har et (pludseligt opstået) behov for og ønske om at <i>'spend more time with my family',</i> så er det glædeligt, at høre om mænd i høje positioner, der virkelig <i>har</i> et ønske om at være ekstraordinært meget sammen med familien. :-)",2,0,2,1.0
Female,"Michael Kongstad Nielsen:
""men nu elsker alle venstreorienterede ham [Klaus Riskær] pludselig ...""

Han har det ikke efter fremmede Michael. Han er søn af en af de unge hedsporer fra Chruchill-Klubben (bedre kendt i nutids-DK som ""Drengene fra Sankt Petri"") En af dem, som det socialdemokratiske koryfæ Vilhelm Buhl i 1942 opfordrede civilbefolkningen til at angive til 'landets lovlige myndigheder'.

Danmarkshistorien er fuld af mærkelige sammentræf :)
",1,0,1,1.0
Male,"""De har kun en ting til fælles, og det er at følge Toraens love,« siger han.""

Jeg er lidt chokeret over at foele en vis sympati for et menneske, der mener, at han skal leve efter Toraens love ... det vil, saa vidt jeg ved, sige at leve efter lovene i Moseboegerne. 

God artikel.",1,0,1,1.0
Male,"Det gik så ikke denne gang, sagen var nok også lidt tynd. Mange havde nok håbet på et 'mirakel' og at dette kunne blive start skuddet på en glidebane af politikere som Corydon og andre der kunne forsvinde hen hvor pebret gror, og et nyt rødt socialdemokrati kunne vokse ud af murbrokkerne. Men man har det politikere som man fortjener, siger man. Noget tyder på det - Danmark er uhjælpelig cementeret fast i sofaen.",4,0,4,1.0
Male,"Det var da en voldsom omgang irrelevans som er blevet fokus, i denne kommentarsektion. Kunne folk da ikke forholde sig til artiklens indhold i stedet for, at diskutere sproglige finurligheder og andet... 

Jøderne og ikke mindst Israel har da i højeste grad opnået en særstatus indenfor politiske diskussioner - Alle der benægter dette, benægter virkeligheden. 

Israel, som endog har forbrudt sig imod utallige FN-resolutioner, er blevet så tabu-belagt, at selv højt uddannede politikere ikke tør udøve kritik mod dem, eller nævne dem i negativ sammenhæng overhovede, da de udemærket er klar over, at dette vil være politisk selvmord.. 

Det fik blandt andet Torben Lund at føle, da han foran hele landet, i pressen, blev udråbt som ANTI-SEMIT af overrabbiner Bent Melchior efter et kritisk debatindlæg af staten Israel's politik og leder Ariel Sharon.

Endnu et eksempel på Israel særstatus er, at landet har fået special-tilladelse til hemmeligt, at ""reklamere"" for sig selv, ved blandt andet at hyre danske journalister, debattører, politikere med mere, for at løfte Israel's anseelse, i den brede offentlighed. Ja, i hørte rigtigt. Israel hyrer danske journalister OG politikere til at tale deres sag, uden at det er blevet oplyst til de séere som i uvidenhed bliver manipuleret på det groveste. - http://www.b.dk/danmark/danskere-skal-reklamere-israel

Citat fra linket  ""Særligt Israel-venlige danskere skal i den kommende tid rekrutteres som meningsagenter for staten Israel.

Op mod 1000 såkaldte ""allierede"" skal proaktivt være med til at pleje Israels politiske interesser gennem bl.a. positive budskaber i medierne og via støttedemonstrationer, skriver Berlingske Tidende.""

og

""De agitatorer, der skal hjælpe med at gennemføre den israelske kampagne, skal findes blandt journalister og politikere, blandt aktivister i det akademiske miljø og blandt studenterorganisationer samt blandt medlemmer af de jødiske samfund og aktivister i kristne organisationer.""

Jeg var selvsagt chokeret da jeg læste denne nyhed, for kan i forestille jer Iran, Ukraine, Nord-Korea, Kina eller andre kontroversielle nationalstater købe danske politikere og journalister til at tale deres sag, og påvirke borgernes synspunkter, uden at i var klar over det?





",3,1,4,0.75
Male,"Jamen Hurra: ""Times are hard and time has changed..""

Det eneste jeg ser i denne artikel, er et forsøg på at hænge en virksomhed ud, der klarer sig inden for de vilkår staten den ligger i har udstukket. Klart, journalisten er frustreret, men.. hvad står der i artiklen på nær, at det hele er helt adhelvede til i det område og at kapitalisme sux.. men, what else..?

I mine øjne er artiklen tomme tønders buldren, og jeg fatter ikke hvorfor information har købt det makværk - der er intet i den, kun en hul genklang af frustration over ting, der ikke har det mindste med Amazon.com at gøre..

Det' en ommer', Information.dk",2,0,2,1.0
Male,"Ateisme - en antitetisk religion
Underoverskriften kunne være: Hvad har ateisme med Pia Kjærsgaard at gøre? Svaret er: fænomenerne er gjort af det samme stof. Pia Kjærsgaard og hendes parti er et protestparti, der er reaktionært i sit væsen. De har noget, de er imod, som de tager deres afsæt i. Hvis denne tese, som de laver antitese i forhold til flytter sig eller forsvinder, har de et problem. Så er de nødt til at finde noget andet, der kan bruges som afsæt. Nååh, Al Jazeera er ikke financieret af Al Qaeda, jamen så er der nok nogen andre der er (Ja, det er der nok, …), og derfor skal hele skidtet forbydes. For de har ikke noget, de går ind for. De har kun noget, de er imod.

Et sådan projekt er uselvstændigt, infantilt, reagerende / reaktionært. Det har ikke egne ben at stå på, og derfor falder det til jorden, hvis afsættet bliver usikkert. Jeg taler her ikke som almindelig sækularisme, altså at de fleste mennesker i dag ikke rigtig tror på Gud og Jesus. En erklæret ateist er fundamentalist. For en almindelig sækulær kulturkristen, der ikke går i kirke - can't blame them, pretty boring - kan der stadig være mere mellem himmel og jord, de synes bare ikke lige, det med jomfrufødsel, genopstandelse som spøgelse og synd og skyld siger dem så meget. For en ægte ateist er metafysiske virkeligheder og alt andet end rå materie udelukket, for så er vi ovre i det felt, som de gamle jo kaldte Gud. Gud er død, men det er jo et Nietzsche-citat, og ateisterne har heller ikke læst Nietzsche nok til at forstå, hvor han vil hen med det. Nietzsche taler om mennesket og dets behov for at skabe Gud i sit billede, Gud som konstruktion for menneskets slave-tankesæt, kristendommens fordummelse af vores intelligens og evne til at stille de store spørgsmål - selv.

At påstå, at der ikke findes andet end denne benhårde fysiske virkelighed på en regnfuld novemberdag, at bevidsthed er begrænset til den, at vi lever i en biologisk boble af kød og nervetråde, at Gud i begrebet universel intelligens, bevidsthed på et subatomart plan ikke findes er ligeså absurd, som at hævde, at denne verden er et syndigt sted, hvor sjælen blot længes efter Gud og Paradis - eller ryger i Helvede. Det er projektionen: Gud, der ikke findes. Men ateister kan ikke skelne.

Det absurde på begge sider - teister og ateister - består i, at ingen af disse positioner bygger på direkte erfaring af andet end denne virkelighed af kød og nervetråde, for vores bevidstheds-kultur og især religiøse kultur via deres selvbestaltede monopol på bevidsthed udover kød og nervetråde har afskaffet disse erfaringer. Kirken, religionen, teismen har afskaffet og bandlyst disse direkte erfaringer og skudt deres dogmatik ind. Hvilket i øvrigt forklarer, at ateisme - det lille ekko - kan opstå. Ateisme er en automat-negering af teisme.

Kirken anser direkte erfaring for farlig. Intet kan være større trussel for dem, end den tanke, at det skulle være muligt for mennesket at kommunikere direkte med universet, med bevidsthedsfeltet. Det er deres rædselsscenarie, for det ville fjerne deres monopolære magtposition over sjæle, subjekter, undersåtter. Det monopol, som de alligevel ikke bruger til noget som helst, for de har jo selv glemt, hvordan man gør. De læser bare op af bøger og holder teoriforelæsninger. Ateisme er på ingen måde et sådant rædselsscenarie for dem, det er blot et spil, de spiller. Ateister stiller sig frivillig til rådighed som antitese, og kirken har det fint med, at sådan noget findes, det er blot endnu en skydeskive. For ved at benægte Gud = en bevidsthed, der overskrider kød og nervetråde, har man blot lukket døren yderligere til direkte erfaring, og så kan monopolet, mysteriet og tilsløringen fortsætte.

Det er ikke svært at se, at en ateist er en person, der reagerer mod absurditeten i religion, hvor man er tvungen til at acceptere dogmer, altså upåviselige forklaringer af virkeligheden med stort V. Derfor vælger man så at sige det stik modsatte i et pubertært oprør mod Far og Mor - mest Far, hvis vi taler om kirken. Det kan godt være, nogen kalder fx. den katolske kirke for moderkirken, men den er altså skruet sammen af mænd. Man kan dog spørge, hvor 'gammel man egentlig er', når det strander ved et reaktionært oprør. Hvor visionær er man egentlig? Bydes der på en virkelighedsforklaring, der sparker røv, og som har kraft til at vælte det forstenede, religiøse, middelalderlige (eller endnu ældre) verdensbillede og dens i dag uspiselige symbolik med julemænd og gedehyrder?

Overhovedet ikke. Ateismen er ligeså reaktionær som punkbevægelsen. We don't know what we want, but we know how to get it. Ligesom kommunismen var en religion, hvor religion var opium for folket - men vi har vores eget opium, som vi gladelig pusher - således er også ateisme en religion, for den er fremkommet ved vende støbeformen om og lave en figur på bagsiden. Men det er stadig den samme figur, vi se på, når den er støbt.

Begge versioner forbyder direkte erfaring. Religionen gør det, fordi det ville være et monopolbrud, ateismen gør det, fordi det jo ikke findes, og ergo: det findes ikke. Vi skaber selv vores virkelighed via sproget og intentionen. Det vi visualiserer, hvis det gøres med tilstrækkelig tillid og kraft, bliver til manifesteret virkelighed.

Og så har vi slet ikke inkluderet videnskaben. Videnskaben version 2.0 er hverken religiøs eller ateistisk. Kvantemekanikken har allerede for længst gennembrudt hinden mellem det fysiske univers og bevidsthedsfeltet. Bevidsthed er information på et subatomart niveau, det er både skabende og intelligent. Både Einstein og Planck siger det utvetydig på deres gamle dage. Problemet er blot, at videnskaben ikke som helhed og dermed heller ikke vores paradigme endnu er ankommet til version 2.0, for det er simpelthen for stort og har for mange og for gennemgribende implikationer. Dermed hænger vi stadig groft set i 1700-tals-versionen af videnskaben version 1.0, som netop er karakteriseret ved at være både religiøs og ateistisk på én gang. Videnskaben overtog simpelthen rollen som virkeligheds-leverandør og dermed kirkens rolle samtidig med, at Gud gik hen og døde. I dag ser vi en massiv klump af dogmatik i videnskaben, og dens repræsentanter opfører sig som præster og paver, uautentiske autoriteter. Ligesom de religiøse institutioner stivnede, således er de videnskabelige institutioner stivnede, og korruptionen har for længst indfundet sig.

Paradokset i det kirkelige monopol på postuleret erfaring med såkaldte højere virkelighed og dermed det, de kalder Gud, er, at kun et absolut fåtal af præster, teologer og troende har disse direkte erfaringer. De taler ud fra hellige, overleverede skrifter som de reproducerer. Teologisk forskning består i at lukke en stak får ind i en indhegning, hvor de kan sige mææh. Skulle de få lyst til at overskride hegnet, altså stille spørgsmål ved præmissen for det de forsker i, kan det ikke lade sig gøre, uden at der bliver lukket for det varme vand. Disse skrifter er så i øvrigt heftigt redigerede og har været udsat for både censur, beskæring og vilkårlige tilføjelser efter forgodtbefindende i mange omgange i et par tusinde år. Resultatet er er absurd scenarie, hvor en stak uvidende, uerfarne typer i magtfulde organisationer påberåber sig en autoritet, som de ikke har fortjent. De kan være sprænglærde, og dog er de uerfarne. De har lov til at endevende og skolasticere over, hvad Paulus lige har ment med den-og-den finurlighed, hvorvidt den-og-den tekst skal tillægges den-og-den tolkning… Det kan foregå i én uendlighed uden nogensinde at nærme sig der, hvor det faktisk kunne begynde at være interessant.

Ateisterne har gennemskuet det yderste lag af denne absurde konstruktion, det må man give dem. Derefter laver de så blot en negativ kopi af dette lag. Deres version af denne religion er ligeså uautentisk som religionen selv, i det omfang, der ikke er tale om anden personlig erfaring end kød og nervetråde. Kirken forveksler autoritet med autensitet. Ateisterne forveksler en bakke leverpostej med virkeligheden. Og dog render de rundt i den samme indhegning. De er får af samme genetisk sammensætning, de siger ikke mææh men møøh, og deres pels er lidt misfarvet.

God fornøjelse i folden.",4,1,5,0.8
Female,"Nej niels, ærlig talt forstemmende - når du ikke har andet at sige, burde du tie",4,1,5,0.8
Female,"Hov, kom til at anbf Michael P,

Der er så åbenbart delte meninger om denne handel, som selv for aftaleparterne er svær at vurdere i alle de nødvendige detaljer. Vi ved jo, at det, der står skrevet med småt og melkem linjerne, er afgørende.

Ifht afgivelse af vetoret burde det som minimum lægges ud til folkeafstemning med et tilbud om skattefinansiering, statsobligationer el.lign. 

8 mia burde ikke være svære at finde i et dansk budget, hvor der kan findes bankpakker, 30 mia til fly m.v. - men når det drejer sig om fx sociale ydelser, tøves ikke med at fattiggøre befolkningen - og når det drejer sig om investeringer, der skal holde afgørende samfundsinstitutioner udenfor udenlandsk privatprofitering, så er beløb, som i den smhg er småpenge, ikke at finde.

Det er ikke en regering, som handler i dansk interesse - i jersild forsvarede peter christensen fra venstre handlen og peter hummelgård fra s går i mod. ",1,0,1,1.0
Female,"der er rigeligt med penge, det er fordelingen, der er problemet.",7,1,8,0.875
Male,"Lad os i det mindste håbe, at Grønland udtræder af Rigsfællesskabet, så Danmark ikke skal løfte alle de arktiske problemer.",2,0,2,1.0
Male,"Formålsløs vækst og menigløst forbrug er det blå standpunkt, som flertallet bevidstløst agiterer for, uden at tænke over at de bare viderefører en forældet norm. Maskinerne er opfundet, der er ikke brug for særlig meget arbejdskraft for at opfylde vores fysiske behov.
Derimod er der opstået et overflødighedshorn af overflødige job og liberale erhverv, finans, luksus og krig, der mest brillerer med forurening, forfængelighed og fortrængning af virkeligheden, tit til lønninger langt højere end arbejderes.
Dirigenterne for det kor, der er i gang med at afslutte civiliseret liv på jorden er bl.a.: http://stikimod.dk/2013/03/16/bilderberg-nar-en-myte-bliver-virkelighed/?fb_action_ids=404548283022489&fb_action_types=og.likes&fb_source=other_multiline&action_object_map=%5B509026662491254%5D&action_type_map=%5B%22og.likes%22%5D&action_ref_map=%5B%5D",3,0,3,1.0
Male,"Ingen af de specialister som bliver citeret i artiklen virker særlig habil i sagen i lyset af det ""incitamentsprogram"" som Corydon allerede har indrømmet. Der kan være yderligere ""incitamenter"" som vi intet aner om.

Men alene denne sætning burde udelukke at en demokratisk valgt regering overhovedet overvejer at gøre forretninger med firmaet Goldman Sachs:

<i>New Energy Investment er ejet af to andre Goldman Sachs-selskaber i Luxembourg, der igen er ejet af fem andre selskaber på henholdsvis Cayman Islands og i den amerikanske stat Delaware. At selskaberne er placeret på Cayman Islands og i Delaware...</i>

Det er jo ren VildVest.",11,3,14,0.7857142857142857
Female,"Og folkestyrets forvaltere sætter formuen overstyr til goldman sachs og i 'frihandelsaftaler' så vi bliver lænkede i deres regime, og alle filosofiske tanker er til grin, fordi vi nu er bestjålne og ludfattige som kirkerotter. Vågn dog op til dåd - uden mad og drikke, duer helten ikke. Hvilket betyder, at før de praktiske ting er på plads, er der ikke tid til at filosofere. Skulle filosofiske overvejelser danne baggrund for beslutninger i den materielle verden? Vor Frue bevare os - så vanskeligt burde det altså ikke være, at udregne fordelingsnøglen for biotopens overlevelsesressourcer i den globale landsby. Med mindre altså at man opfører sig som de rene idioter og lader banditter i habitter lænse os for vores værdier. Vågn op og mød op til fyraftensmøde i dansk metal nyropsgade 25 den 16/1 kl 19 hvor starten til folkelig opvågnen og modstand mod disse overgreb og bedragerier er på dagsordenen.",1,0,1,1.0
Female,"Finansspekulanter får lov at privatprofitere på folkets ejendom, og folket er tabere i spillet, folket kommer til at betale med højere energipriser. Dansk energisektor er igennem års omlægninger blevet lænset for 63 mia - penge som tilhører danske elkunder. Dette røveri skal nu afsluttes med en børsnotering, som GS kommer til at tjene stort på, og danske elkunder bliver 
snydt - igen.

Hvis regeringen fastholder den foreliggende finansieringsmodel, skal den væltes. Hvis EL ikke vil det, er de ikke værd at samle på. Dette røveri ved højlys dag må afsløres. Skal vi virkelig finde os i at blive så grundigt snydt?",1,0,1,1.0
Male,"@Philip B. Johnsen

Og så må du jo gå til politier hvis du mener regeringen begår noget kriminelt eller medvirker til kriminelle handlinger.",2,0,2,1.0
Male,Det har du jo lige gjort.,1,0,1,1.0
Male,"Niels Engelsted:
Du har en frugtbar fantasi, Niels Engelsted. Sådan er god at have.  Hvis dine spekulationer viser sig at have noget med virkeligheden at gøre, vil det ikke komme bag på nogen med kendskab til GS, J. P. Morgan og de andre. Det er jo dét de store banker har gjort i udviklingslandene i årtier. 
På de verse snilde måder sørger man for at et forgældet land med ressourcer, olie, vand, metaller, infrastruktur-systemer, whatever, får nogle virkeligt gode lån, som landene naturligvis ikke kan klare, bl. a. fordi de ikke rigtigt forstod det med småt på side 987, og så viser GS sin gode vilje til at hjælpe med yderligere lån, selvom der er problemer med tilbagebetalingerne, for sådanne problemer kan nemlig let løses, ved at landet privatiserer sine rigdomme og sælger dem til Goldman. 
Det er i øvrigt det samme den herskende klasse har gjort i århundreder. Man gør folk forgældet og opkøber deres værdier for en slik. Derfor har vi de der 1% i verden, der ejer al jorden, alle minerne etc. 
Grækenlands guldminer, el-selskaber, ferieøer etc. are in the cross-hairs.",0,1,1,0.0
Female,"Lasse, jeg skriver pt desværre på en minifon med problematisk netforbindelse - derfor er jeg plaget af højrisiko for db poster. Vil gerne igen beklage, og har gentagent bedt moderator om at facilitere fjernelsen, men hidtil ingen respons. 

Mht til kasserolle protest pønser jeg pt på, hvordan det bedst iværksættes. Er ik så go til fb, men det kan jeg vel blive. Set i lyset af de omkring  24.000 protestunderskrifter, må der være basis for en stor og larmende aktion på folkets plads foran Christiansborg.",7,0,7,1.0
Female,"Selv de danske pensionskasser er jo engageret i et eller andet omfang med goldman sachs. Vi, det danske folk, er blevet ført bag lyset af inkompetente og korrupte politikere og finansielle aktører > danske bank blandt andre. Disse forhold må nu afdækkes. Vi må have valg. Nu. Ikke dong salg, men valg.",0,1,1,0.0
Male,"Hans Jørn Storgaard Andersen skriver: <i>Bill Atkins: Du er så ræd, så ræd for at nogen skal komme og tage dit livsgrundlag væk, at du ikke kan se mulighederne? Du kom til at skrive tingene fra én synsvinkel i dit .."" tilgodese eksempelvis multinationale virksomheders forretnings- og profitinteresser"". Selvfølgelig skal man tilgodese de multinationale virksomheder, hvad ellers?</i>

Hans, gid coctailbæret i din martini ender i dit luftrør :-)",1,0,1,1.0
Female,"<i>""Tænk, hvis studieværten bare ville vente i tavshed …""

Ja, tænk hvis bare. For mens alt for lange pauser på radioen nemt kan blive opfattet som 'teknisk uheld', kan den tværtimod på tv, hvor man <i>ser</i> den talende/ pauserende, være ganske sigende. Måske viser den en person, der tænker sig om, eller leder efter det rette ord, eller måske har fået et midlertidigt black-out og må have spørgsmålet stillet en gang til.

Men den kan også afsløre, at der er blevet stillet et ""godt spørgsmål"", som man siger, når man ikke véd, hvad man skal svare. Og det kan blive rigtig afslørende/ pinligt, hvis det er et spørgsmål, som den interviewede uden problemer <i>burde</i> kunne svare på.

En sådan – ja vist nok endda to – situation var der fx i det også ovenfor omtalte interview med Mette Frederiksen. Værten, Martin Krasnik, spurgte om noget, som man kunne forvente, at Mette Frederiksen uden problemer måtte kunne svare på, nærmest 'som skidt fra en spædekalv'. Men i stedet blev hun tavs. Helt tavs.

Desværre lyttede værten som så ofte ikke, <i>heller</i> ikke til pausen, så inden situationen for alvor nåede  at blive pinlig for Mette Frederiksen, grinede Martin Krasnik hoverende og sagde noget i stil med: 'Ha! Det kan du ikke svare på', mens han samtidig 'dolkede' hende med sin pegefinger.

(Og siden hvornår, er det i øvrigt blevet acceptabel opførsel, med en strittende pegefinger at pege anklagende på sin samtalepartner?)

Den pause kunne have været <i>så</i> sigende, <i>så</i> afslørende. Nu blev den i stedet overskygget af værtens behov for at triumfere og bringe sig selv i fokus. Øv!",1,2,3,0.3333333333333333
Male,"Niels, fint med nuanceringerne.

Enig i, at alle der mener de repræsenterer befolkningen tager fejl - det er der ingen der gør i absolut forstand. Selv set i forhold til logikken i repræsentativt demokrati, er der jo heller ingen tvivl - venstrefløjen (lad os kalde dem socialister, for at have en ordentlig forskel) (socialisterne) er et mindretal i befolkningen i dag, og kan naturligvis ikke påberåbe sig at repræsentere 'befolkningen'.  Den slags er faktisk vigtigt at have på plads. 

DONG-sagen hopper jeg lige over - en statskontrolleret organisation er en politisk styret organisation, og det er en politisk beslutning hvilke parametre der vægtes drift- og udviklingsmæssigt inden for lovens rammer. 
Til gengæld synes jeg, at det er interessant, hvordan socialister mener, at private virksomheder kan udformes så de både kan overleve (er konkurrencedygtige) og samtidig indadtil være organiseret så økonomisk lighed, solidaritet, samfundseje og samfundsnytte kan realiseres. Der mangler jeg i den grad at se skabelon-beskrivelser. De er i den grad nødvendige, for et socialistisk overvældende flertal opstår ganske enkelt ikke, hvis ikke socialismen kan rummes i ustøttede erhvervsvirksomheder - det mener jeg afgjort de kan, jeg mener det historiske informationsgrundlag rummer svarene på hvordan, og jeg er temmelig sikker på at mange som idag er ikke-socialister vil foretrække disse virksomheder - og at presset på den uligheds-organiserede offentlige sektor faktisk kun realistisk kan presses til lighedsforandring via private rolle-modeller / -organisationer. 

Regeringen har efter min mening fuldstændig misforstået hvad moderne regeringspolitik er. I dag er der jo ingen vidende mennesker der tror på ""regeringsenighed"" når regeringen består af forskellige politiske partier - det siger sig selv. Kun ved åbent at blotlægge alle interne forskelle, stridigheder og begrundede kompromisløsninger kan moderne flerparti-regeringer levere troværdighed i forhold til de involverede partiers vælgere. Desværre er medierådgiverne ikke særlig vise på dette punkt - de er faktisk ufatteligt reaktionære og tror stadig på en ""udadtil enige"" strategi - helt håbløst i et oplyst demokratisk netværkssamfund. De har ikke forstået open-samfundet. Måske vinder de på det i dag, måske, men kun fordi vi endnu ikke har set det åbne moderne open policy alternativ (jeg mener ikke det nye parti).",0,1,1,0.0
Male,"Nu ruller rouletten igen!

<i>leverage ratio</i>..

Bankernes polstring,
Bankernes konsolidering,
Bankerne gearing,
Bankens udlånsratio, 
Bankernes endogen penge skabelse,
Fiat-pengesystem,
Myndighedernes likviditetskrav,
Myndighedernes gældskrav til bankerne,

...er altsammen udtryk for facetter af det forhold, at 95% af samfundets penge skabes ud af den blå luft. <b>Den private pengeskabelse</b>. Årsagen til at eksempelvis Forstædernes bank kunne låne 25 mia. kr ud til tre ejendomsspekulanter i 2008.

Pengeskabelsen er et tabu i økonomisk og politisk sammenhæng. Ib Ravn påviser det her:

http://ibravn.blogspot.dk/2013/08/pengebrev-nr-8.html

Begrebet kun er berørt to steder i Nationalbankens dokumentdatabase - flere hundrede dokumenter, og et sted i forskningsdatabasens flere tusinde dokumenter. Men vær sikker på bankerne ved hvad begrebet dækker over.

",3,0,3,1.0
Female,"Ja, Josephine. Narkomaner, afhængige. Ligesom afhængige af alkohol, cigaretter og andre narkotika.

Den officielle definition på afhængighed er godt nok, at der er en' Udvikling af tolerans og abstinenssymptomer og vedvarende brug, trods erkendt skadevirkning.' Tolerans betyder i den sammenhæng, at den berørte kræver mere og mere af stoffet http://da.wikipedia.org/wiki/Afh%C3%A6ngighed, men ifølge min egen definition er det nok at kræve stoffet konstant (uden, at dosis nødvendig øges fortsat), og at der er (stærke) abstinenser, når stoffet ikke tilføres længere. 

Det ved jeg er tilfælde (for mange) med alkohol, nikotin og ... lykkepiller. Ved lykkepiller kan disse abstinenser allerede ved de såkaldte SSRI-præparater (Citalopram, escitalopram og sertralin (Zoloft)) m.v.) være så stærke og livstruende, at en person skal indlægges. Abstinenserne ved de såkaldte SNRI-præparater (Venlafaxin/Effexor) formoder jeg, er næppe mindre stærke.
Så kald det, hvad du vil, men jeg kalder folk, der vedvarende indtager disse SSRI eller SNRI-præparater for narkomaner. Og jeg tvivler på langtidsvirksomheden for de, der lider af mindre svær eller moderat depression.",0,0,0,0
Male,SF - RIP...!,3,1,4,0.75
Male,"Hold kæft hvor er jeg glad for, jeg aldrig har brugt Dropbox, Google Docs og lignende til andet end erhvervsmæssigt arbejde og aldrig til mine personlige filer. Det stoler jeg slet, slet ikke nok på cloud-tjenester til, og jeg fik vished for, at det var en klog antagelse, dengang NSA-skandalen kom frem.

Appelbaum har helt ret i, at e2e-kryptering for alle er vejen frem. Så må der gå et par pædofile og børnepornoringe fri som led i den bestræbelse. Staters jagt på uetisk pornografi kan aldrig være en undskyldning for at krænke basale borgerrettigheder om retten til privatliv for de 99% af os, som har vores moralske kodeks på det tørre!",2,0,2,1.0
Female,"Vi, folket, ønsker ikke at afhænde kontrollen med egen energisektor. Netop sandt, at diskussionen om ejerskabet af naturgrundlaget ikke er afsluttet.",8,1,9,0.8888888888888888
Male,"Og EL, Lars Abildgaard, vil ikke stoppe regeringen. Hverken før eller senere :O(",1,2,3,0.3333333333333333
Female,overskud privatiseres - underskud nationaliseres (socialiseres).  Sådan er det jo....,4,4,8,0.5
Male,"Skal vi ikke lige holde fast i, at der er forskel på det biologiske køn og det socialiserede køn. En forskel der bedre indfanges på engelsk:

Sex (biologisk betinget, xx eller xy, fysiske attributter, hormonelle forskelle etc.)
Gender (socialt konstruerede forventninger til det at være mand eller kvinde)

Artiklen her handler ikke om et barns seksuelle orientering, altså hvilket køn(sex) barnet en dag får lyst til at dyrke sex med. Den handler om et barn, som ikke kan få sin spirende kønsidentitet (gender) til at stemme overens med sit køn (sex).

Hvorfor nogle børn og unge mennesker har det sådan, er der så vidt jeg ved ikke nogen simpel eller entydig forklaring på. Men at disse mennesker findes, og at det er en meget svær situation at finde sig selv i,  kan ikke betvivles.

Disse børn, unge, og voksne mennesker fortjener at blive mødt med nysgerrighed, forståelse, åbenhed og først og fremmest accept.

For når alt kommer til alt, hvem vil så argumentere for, at de kønsroller (gender) vi i fællesskab har skabt og fortsat skaber, er det bedst tænkelige fundament for menneskelig trivsel? ",8,14,22,0.36363636363636365
Male,"Kære Poul Borup-Andersen. Du berøre et meget kompliseret emne, der langt fra har noget entydigt svar.

Mange - især journalister har søgt at give svaret, men har kun behandlet tidsperioder.
Skal man forstå Balkan, skal man helt tilbage til tidernes morgen.

Og historiker ved Lunds Universitet, Samir Resic, har skrevet en let læselig bog:  ""Historien om Balkan"", hvor han i kort form kommer rundt på Balkan - region for region og tidsperiode for tidsperiode. Bogen er billig, jeg betalte under 100 DKK incl forsending.  ",1,0,1,1.0
Male,"@Toke: ""Vietnam og Afrika har ikke mange sammenlignelige fællestræk.
De overgreb som henholdsvis Vietnam og Afrika har været udsat for er også vidt forskellige.""

Jeg synes egentlig at det er en ret god sammenligning:-) 

1) Frankrig som koloniherre. Det matcher store dele af Afrika, herunder artiklens CAR.
2) Brutalt koloniheredømme. 
3) Uduelige post-koloniale diktatorer. Bokassa, Diem (ham med den famøse svigerinde ""Madame Nhu"").

Faktisk har Vietnam på mange måder haft det VÆRRE end mange afrikanske lande. Tænk Vietnamkrig, krig mod Kina 78-79 osv.

",1,0,1,1.0
Male,"Hvis det endelig skulle være at der var noget som helst om snakken, så hellere ""et ""skrigeballon-parti"" uden større ambitioner end at tale imod enhver siddende regering"" -

- end skrigeballon-debattører uden værdigere ambitioner end at håne landets sidste fortalere for moral, ansvar, fællesskab, sammenhold og integritet.",2,0,2,1.0
Male,"Der er ifølge wiki ca. 36 millioner mennesker i Uganda. Hvor mange af disse kan ikke, under påskud af at være homoseksuelle, søge om asyl i Europa?

Selvom loven, hvor afskyelig jeg end finder den, bliver vedtaget, bør stadig ikke berettige til en plads i Europa; de personer der i så fald vil blive forfulgt, må søge til nabolandene istedet.",1,0,1,1.0
Female,"Forkert formuleret : ikke latterligt at have et ønske om at beskrive det ubeskrevne - men latterligt at tro, man kan afvise uden at kende ",1,0,1,1.0
